Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,CON.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,DWNI.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LHA.DE,MRK.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE,TKA.DE,VOW3.DE
2016-01-20,82.05020141601562,103.26464080810547,39.88086700439453,75.96619415283203,74.40974426269531,53.993003845214844,149.51856994628906,62.29252624511719,14.886678695678711,,16.815563201904297,10.38356876373291,20.241165161132812,5.387447834014893,61.981693267822266,50.25901412963867,49.01858139038086,75.6849365234375,10.703507423400879,12.30198860168457,71.59754180908203,123.82078552246094,8.905170440673828,63.60116958618164,62.12651443481445,13.912328720092773,74.85601806640625
2016-01-21,80.57101440429688,103.58599090576172,40.80292510986328,78.04590606689453,75.18633270263672,55.35039138793945,153.2713623046875,63.28899002075195,14.38681411743164,,17.12752342224121,10.707728385925293,20.668455123901367,5.622383117675781,64.34397888183594,51.31996154785156,50.065982818603516,76.97827911376953,10.863192558288574,12.8394775390625,73.48456573486328,125.02752685546875,9.446213722229004,64.27339172363281,63.078128814697266,14.358358383178711,79.00672912597656
2016-01-22,81.33734130859375,105.79983520507812,41.75152587890625,79.82311248779297,77.10884094238281,56.060733795166016,155.4440155029297,64.61763763427734,14.769062042236328,,17.612367630004883,11.045828819274902,21.478979110717773,5.715713977813721,65.78038787841797,52.310760498046875,52.37027359008789,79.21605682373047,11.232752799987793,13.16845703125,74.79096221923828,126.8559799194336,9.606523513793945,64.53331756591797,64.401123046875,14.253969192504883,80.83161926269531
2016-01-25,82.16603088378906,105.47847747802734,40.91570281982422,80.01217651367188,77.70548248291016,55.50511932373047,154.93051147460938,65.58004760742188,13.954158782958984,,17.465784072875977,11.10159969329834,21.30277442932129,5.795528411865234,67.43312072753906,53.45062255859375,51.222007751464844,80.39876556396484,11.246439933776855,13.066519737243652,75.6618881225586,126.81938934326172,9.650607109069824,65.14279174804688,64.53264617919922,14.206520080566406,79.2572021484375
2016-01-26,82.53137969970703,105.04999542236328,41.18103790283203,79.67185974121094,78.24530029296875,55.842708587646484,156.0365753173828,65.10310363769531,14.382614135742188,,16.98845672607422,11.042344093322754,21.1794376373291,6.0304646492004395,67.5715560913086,53.170040130615234,51.29959487915039,81.05393981933594,11.228189468383789,13.12212085723877,75.29899597167969,126.8559799194336,10.259782791137695,64.97250366210938,70.09540557861328,14.567138671875,80.366455078125
2016-01-27,82.87889862060547,105.33563995361328,40.43144989013672,79.44498443603516,79.18289184570312,56.23656463623047,157.6956787109375,67.29193878173828,14.370013236999512,,16.928319931030273,11.223594665527344,21.351234436035156,6.20296573638916,70.39246368408203,53.757511138916016,52.455623626708984,81.17306518554688,11.209939956665039,13.126753807067871,74.5459976196289,128.53810119628906,10.323905944824219,65.77020263671875,71.19793701171875,14.258713722229004,80.0444107055664
2016-01-28,83.3155288696289,103.30033874511719,40.23244857788086,77.1005859375,77.91382598876953,54.590816497802734,152.87632751464844,65.45230102539062,13.588713645935059,,16.514881134033203,10.836695671081543,20.92394256591797,6.192667484283447,68.37629699707031,51.5830078125,51.38494873046875,80.72209930419922,10.8175687789917,12.478062629699707,70.88085174560547,126.3440170288086,10.444137573242188,63.64598083496094,69.63668060302734,13.959778785705566,77.75435638427734
2016-01-29,84.63431549072266,106.15690612792969,40.530948638916016,78.19715118408203,80.57504272460938,53.9156494140625,152.165283203125,66.95126342773438,13.777737617492676,,16.78549575805664,11.164339065551758,21.360042572021484,6.0665106773376465,70.66935729980469,53.433082580566406,52.44010543823242,83.18962097167969,11.205377578735352,12.478062629699707,72.6499252319336,129.34263610839844,10.315890312194824,65.59990692138672,70.96454620361328,13.509003639221191,76.50198364257812
2016-02-01,85.15113830566406,105.33563995361328,40.0931396484375,77.5543212890625,80.49928283691406,53.078704833984375,150.66415405273438,67.2323226928711,13.710529327392578,,16.759185791015625,11.164339065551758,21.34682846069336,6.170782566070557,71.72501373291016,53.24018478393555,51.796146392822266,83.75120544433594,11.351374626159668,12.858012199401855,72.94930267333984,127.5507583618164,10.255773544311523,65.59990692138672,70.3770523071289,13.624096870422363,75.7863540649414
2016-02-02,83.80561828613281,102.7647476196289,39.078208923339844,75.89056396484375,81.02962493896484,52.06594467163086,148.72853088378906,67.0108871459961,13.177062034606934,,16.42091941833496,11.108570098876953,21.267536163330078,5.960305690765381,71.21449279785156,52.87192153930664,51.50131607055664,83.55548858642578,10.698945045471191,12.769973754882812,72.68622589111328,126.3440170288086,9.8590087890625,64.3450927734375,69.20211791992188,12.804061889648438,74.28350830078125
2016-02-03,81.9789047241211,100.51519775390625,39.01850509643555,74.52173614501953,80.41404724121094,51.13053894042969,148.09645080566406,67.36007690429688,12.383161544799805,,15.917281150817871,10.902920722961426,21.20146369934082,5.874698638916016,69.19833374023438,50.995540618896484,50.47718048095703,83.61505126953125,10.470824241638184,12.27882194519043,70.59961700439453,123.56480407714844,9.850994110107422,63.5025749206543,68.25247955322266,12.914358139038086,72.56596374511719
2016-02-04,82.78089141845703,100.40809631347656,39.3568115234375,74.46879577636719,78.51994323730469,50.279541015625,145.2127685546875,66.00588989257812,12.727605819702148,,15.703047752380371,10.794867515563965,20.83584213256836,6.015661239624023,67.04373168945312,49.750465393066406,50.6556396484375,82.81524658203125,10.219887733459473,11.99154281616211,69.02105712890625,127.47762298583984,10.17962646484375,62.651084899902344,68.51805877685547,13.585731506347656,72.27970886230469
2016-02-05,80.3838882446289,98.58702087402344,39.40324783325195,72.9033432006836,76.7868423461914,50.926578521728516,145.2127685546875,64.60912322998047,12.82841682434082,,15.778216361999512,10.380082130432129,20.404151916503906,6.118002891540527,64.42185974121094,48.07575607299805,50.391841888427734,82.23664093017578,10.096701622009277,11.935941696166992,68.667236328125,124.80810546875,10.283827781677246,60.91227722167969,68.04324340820312,13.384321212768555,73.8183364868164
2016-02-08,77.11363983154297,96.48030853271484,38.36841583251953,71.47401428222656,74.77909851074219,48.739295959472656,141.89453125,62.113670349121094,11.61026382446289,,15.112958908081055,9.968783378601074,19.382179260253906,5.83414888381958,62.61336898803711,46.8218994140625,47.280662536621094,80.34771728515625,9.55377197265625,11.342850685119629,66.52621459960938,123.85736083984375,9.750801086425781,59.13761901855469,66.4336929321289,12.775287628173828,70.10416412353516
2016-02-09,77.04234313964844,93.80228424072266,38.076541900634766,70.46062469482422,74.9969253540039,47.70542907714844,141.697021484375,60.895751953125,11.114601135253906,,15.03403091430664,10.069865226745605,19.527545928955078,5.61787748336792,62.98545455932617,46.515018463134766,46.64445877075195,77.79511260986328,9.562893867492676,11.282615661621094,65.31961059570312,121.4438247680664,9.313958168029785,59.49612808227539,65.98302459716797,12.31491756439209,68.35799407958984
2016-02-10,77.54134368896484,95.40910339355469,38.38168716430664,71.73114013671875,75.04427337646484,48.584564208984375,144.73873901367188,62.30104446411133,12.24874496459961,,15.379812240600586,10.170947074890137,20.280807495117188,5.395814895629883,64.54299926757812,48.09327697753906,48.366859436035156,78.89273071289062,9.581145286560059,11.65329647064209,66.2268295288086,123.45509338378906,9.025402069091797,60.105613708496094,66.1922836303711,12.674581527709961,69.68193817138672
2016-02-11,79.35023498535156,90.37442016601562,37.6121940612793,70.1959457397461,73.17857360839844,47.2482795715332,140.07740783691406,59.51601791381836,11.496849060058594,,14.827316284179688,9.947869300842285,20.086986541748047,5.135132312774658,62.10284423828125,46.734222412109375,47.032386779785156,76.62940979003906,9.562893867492676,11.342850685119629,64.7752914428711,118.00640106201172,8.620621681213379,58.16961669921875,63.76187515258789,12.37246322631836,67.27021789550781
2016-02-12,78.53936004638672,92.12406158447266,38.37504577636719,71.6706314086914,74.2392807006836,49.414466857910156,141.38099670410156,60.8191032409668,12.853621482849121,,14.936312675476074,10.157005310058594,20.68166732788086,5.438939571380615,63.86805725097656,47.190162658691406,48.855648040771484,78.02484130859375,9.581145286560059,11.486490249633789,66.66230010986328,120.01766204833984,9.145634651184082,58.51917266845703,64.90464782714844,13.446662902832031,68.12899017333984
2016-02-15,81.21258544921875,93.87369537353516,39.22414016723633,72.92603302001953,76.84366607666016,51.39780044555664,145.6472930908203,62.871673583984375,12.815817832946777,,15.714323043823242,10.219744682312012,21.386472702026367,5.895939826965332,66.00537109375,48.54045867919922,51.40821838378906,81.44534301757812,9.973515510559082,11.63476276397705,68.10477447509766,124.04017639160156,9.550414085388184,60.177310943603516,66.17617797851562,13.432275772094727,72.81644439697266
2016-02-16,81.21258544921875,93.15955352783203,38.71336364746094,72.07144165039062,77.1940689086914,51.214942932128906,144.38319396972656,61.645240783691406,12.782212257385254,,15.90976333618164,10.16397476196289,21.32040023803711,5.683530807495117,65.37368774414062,48.3037223815918,49.678062438964844,81.17306518554688,9.845767974853516,11.625496864318848,67.90518188476562,123.49165344238281,9.45823860168457,60.19524383544922,66.1117935180664,13.015064239501953,71.67142486572266
2016-02-17,84.9461898803711,96.12323760986328,39.728294372558594,73.87891387939453,74.9400863647461,53.02244186401367,147.85946655273438,62.18179702758789,13.592914581298828,,16.16910171508789,10.470706939697266,21.637557983398438,5.605648517608643,66.48992919921875,48.9700927734375,51.67976760864258,82.27068328857422,10.087577819824219,12.042511940002441,69.18435668945312,126.16117095947266,8.28397274017334,61.48590087890625,67.9869155883789,14.218741416931152,74.64131927490234
2016-02-18,88.0293197631836,96.94450378417969,40.04670333862305,74.83936309814453,73.97410583496094,52.99431228637695,147.2669219970703,63.88518142700195,13.030043601989746,,16.18789291381836,10.714698791503906,21.355640411376953,5.722795486450195,66.99180603027344,50.19763946533203,51.897003173828125,82.93437194824219,10.461698532104492,12.510497093200684,70.30023956298828,127.84331512451172,8.472335815429688,62.068504333496094,68.31685638427734,14.199559211730957,75.46430969238281
2016-02-19,88.5193862915039,95.73046875,39.827796936035156,74.13604736328125,75.19579315185547,51.9252815246582,148.25450134277344,63.29751968383789,12.769611358642578,,15.842110633850098,10.620588302612305,21.4349308013916,5.465329647064209,66.39474487304688,49.75923156738281,51.23753356933594,83.35979461669922,10.452411651611328,12.607800483703613,68.99385070800781,128.13584899902344,8.251911163330078,62.364280700683594,68.04324340820312,14.233129501342773,73.03113555908203
2016-02-22,88.43030548095703,97.30156707763672,40.64372634887695,74.84693145751953,75.85872650146484,52.88880920410156,150.26913452148438,65.01791381835938,13.273674011230469,,16.364543914794922,10.916863441467285,21.593509674072266,5.754977703094482,67.11295318603516,50.574668884277344,52.129764556884766,84.38084411621094,10.652079582214355,12.547566413879395,70.35467529296875,131.53672790527344,8.716806411743164,63.188873291015625,69.55621337890625,14.918889045715332,76.1083755493164
2016-02-23,87.45902252197266,96.40889739990234,39.715023040771484,73.50833892822266,76.30384063720703,51.439998626708984,147.78045654296875,67.11308288574219,12.786412239074707,,16.097688674926758,10.704241752624512,21.329204559326172,5.499444007873535,65.77172088623047,50.61850357055664,51.16769790649414,83.39383697509766,10.6149320602417,12.575366973876953,69.83755493164062,129.34263610839844,8.259926795959473,62.686954498291016,68.41343688964844,14.338630676269531,73.9256820678711
2016-02-24,85.9798355102539,94.87350463867188,38.52098846435547,71.6857681274414,74.7412109375,49.37226867675781,141.0254669189453,64.84759521484375,12.303352355957031,,15.72183895111084,10.470706939697266,20.941566467285156,5.304415702819824,63.79884719848633,52.3546028137207,49.94961166381836,81.09647369384766,10.12736988067627,12.30198860168457,68.04126739501953,128.28211975097656,8.147708892822266,60.94813537597656,66.38542175292969,13.897440910339355,70.4906005859375
2016-02-25,88.0025863647461,96.4446029663086,39.26394271850586,72.15464782714844,76.26596069335938,50.14591598510742,141.3414764404297,65.58856964111328,12.635193824768066,,16.394611358642578,10.693785667419434,21.34682846069336,5.444088935852051,66.80143737792969,53.082359313964844,51.0435676574707,81.00288391113281,10.2527437210083,12.737539291381836,71.0260009765625,130.36651611328125,8.320042610168457,62.66006088256836,67.69718933105469,13.926216125488281,70.84841918945312
2016-02-26,88.12733459472656,98.44419860839844,40.43808364868164,73.98479461669922,76.17125701904297,51.96747589111328,143.5536651611328,66.62763214111328,13.366086959838867,,16.559986114501953,10.700756072998047,21.36444854736328,5.480134010314941,67.86576843261719,53.976707458496094,51.9202766418457,79.5649185180664,10.378116607666016,12.649502754211426,72.30516815185547,132.96287536621094,8.548482894897461,62.95583724975586,69.45963287353516,14.472904205322266,74.140380859375
2016-02-29,87.73526000976562,98.01570892333984,39.9206657409668,72.92603302001953,75.7166748046875,52.85365295410156,145.84481811523438,64.8731460571289,13.429094314575195,,16.488574981689453,10.784409523010254,21.47457504272461,5.397101402282715,67.29467010498047,53.38047790527344,52.533203125,78.99482727050781,10.461697578430176,12.77460765838623,71.13487243652344,132.780029296875,8.448287963867188,62.686954498291016,68.77557373046875,14.976435661315918,77.07449340820312
2016-03-01,89.86491394042969,99.80107116699219,41.17441177368164,74.16630554199219,77.57289123535156,55.076107025146484,151.29623413085938,65.46932983398438,13.727331161499023,,16.64267349243164,11.049315452575684,21.76090431213379,5.614659786224365,68.16861724853516,54.83598327636719,53.75905990600586,80.72209930419922,10.707799911499023,13.085053443908691,72.92208099365234,134.20619201660156,8.957270622253418,63.75353240966797,70.1436996459961,15.489556312561035,80.58113861083984
2016-03-02,88.1094970703125,101.58641815185547,41.29380798339844,74.74861145019531,76.1523208618164,56.56711196899414,152.36280822753906,66.61911010742188,14.43302059173584,,16.732877731323242,10.948233604431152,21.558271408081055,5.552868843078613,67.31196594238281,54.48525619506836,53.495277404785156,80.44982147216797,10.791382789611816,13.010917663574219,72.7587890625,134.1696319580078,8.993340492248535,63.78939437866211,70.27245330810547,15.7005615234375,82.79962158203125
2016-03-03,86.32734680175781,101.0508041381836,41.731624603271484,73.82598114013672,75.31890869140625,57.07350540161133,159.47332763671875,66.60206604003906,14.819469451904297,,16.81180763244629,10.721670150756836,21.56267738342285,5.521972179412842,65.45156860351562,53.91533660888672,54.19353103637695,79.88824462890625,10.67994213104248,12.881178855895996,71.97857666015625,132.08526611328125,9.069486618041992,62.346351623535156,70.86798095703125,15.839630126953125,83.12166595458984
2016-03-04,86.81745910644531,100.80084991455078,41.9770622253418,74.48391723632812,76.19020080566406,58.11439895629883,156.58961486816406,65.25640869140625,15.134510040283203,,17.03731918334961,10.773953437805176,21.540651321411133,5.55608606338501,65.49483489990234,52.9157600402832,54.496116638183594,80.80718994140625,10.6149320602417,13.427932739257812,72.45940399169922,131.4635772705078,9.05345630645752,62.64213562011719,72.30046844482422,16.33357048034668,86.59251403808594
2016-03-07,86.40755462646484,100.7651596069336,42.16280746459961,74.30241394042969,75.27157592773438,57.57988739013672,156.11558532714844,64.14068603515625,14.90347957611084,,16.965904235839844,10.721670150756836,21.355640411376953,5.50974178314209,65.47752380371094,52.22308349609375,54.14698791503906,80.44982147216797,10.633505821228027,13.483535766601562,72.31424713134766,130.18368530273438,9.049448013305664,62.35531234741211,71.84980010986328,16.48223114013672,83.8373031616211
2016-03-08,85.15113830566406,100.55091094970703,42.24904251098633,73.81085205078125,75.60302734375,56.278751373291016,153.62689208984375,63.54451370239258,14.588440895080566,,17.514646530151367,10.665901184082031,21.1794376373291,5.361700057983398,65.73712921142578,52.70532989501953,53.38664627075195,80.13499450683594,10.480271339416504,13.316729545593262,71.03507995605469,130.69564819335938,8.648675918579102,62.185020446777344,71.3830337524414,15.88278865814209,80.366455078125
2016-03-09,85.83727264404297,101.26505279541016,42.686851501464844,74.41585540771484,76.14285278320312,55.23787307739258,154.10093688964844,63.77445983886719,14.466623306274414,,17.22148323059082,10.707728385925293,21.245513916015625,5.196280002593994,65.61598205566406,53.38047790527344,53.94525909423828,80.86675262451172,10.47098445892334,13.40939998626709,70.40909576416016,131.79269409179688,8.560505867004395,62.53458023071289,72.06709289550781,15.830037117004395,81.04631805419922
2016-03-10,86.94219207763672,98.97981262207031,41.234107971191406,72.26051330566406,74.58021545410156,53.04354476928711,146.04234313964844,63.23789978027344,14.340607643127441,,16.962146759033203,10.66241455078125,21.254323959350586,5.117752552032471,64.16226959228516,52.54750061035156,52.75820541381836,79.21605682373047,10.512776374816895,13.136022567749023,68.71259307861328,130.36651611328125,8.372142791748047,61.50383758544922,69.90225982666016,15.460784912109375,77.8974838256836
2016-03-11,88.8134536743164,103.30033874511719,42.72665786743164,74.08309936523438,76.32278442382812,55.36445999145508,151.0987091064453,64.38768005371094,15.407543182373047,,17.67626190185547,11.035371780395508,22.267480850219727,5.358482360839844,65.75443267822266,54.49403381347656,54.91508483886719,80.45832824707031,10.977120399475098,13.88201904296875,69.09364318847656,135.04727172851562,8.648675918579102,62.713836669921875,71.72908020019531,16.76996421813965,81.36833953857422
2016-03-14,90.84510040283203,104.44297790527344,43.449710845947266,75.81493377685547,76.80577087402344,56.42646026611328,153.46885681152344,64.72835540771484,15.567164421081543,,17.916807174682617,11.129484176635742,22.690366744995117,5.527121543884277,67.25140380859375,55.125335693359375,56.358177185058594,81.53893280029297,11.125710487365723,13.886651992797852,71.01693725585938,135.8152313232422,8.861085891723633,63.69975280761719,73.37081146240234,16.832304000854492,82.72805786132812
2016-03-15,90.35501861572266,104.33585357666016,43.09813690185547,75.6258773803711,76.51221466064453,55.95524215698242,152.0072479248047,64.51543426513672,15.163912773132324,,17.97694206237793,11.073714256286621,22.87978172302246,5.411905288696289,66.63703918457031,55.046424865722656,55.91594696044922,81.7176284790039,11.153572082519531,13.97005558013916,69.78311920166016,135.66896057128906,8.584551811218262,63.861087799072266,72.85576629638672,16.544574737548828,80.86740112304688
2016-03-16,91.335205078125,104.65721893310547,43.317047119140625,75.44436645507812,75.95343780517578,58.11439895629883,155.36500549316406,64.61763763427734,14.491828918457031,,18.04083824157715,11.136454582214355,23.148488998413086,5.413193702697754,66.2216796875,55.80048370361328,55.79180145263672,81.52191162109375,11.237154960632324,14.16466236114502,69.0391845703125,136.40032958984375,8.504396438598633,64.10308074951172,73.60419464111328,16.56855010986328,82.04821014404297
2016-03-17,89.24117279052734,104.08590698242188,43.11803436279297,74.77885437011719,75.76402282714844,56.9820671081543,152.71835327148438,63.47636795043945,14.19779109954834,,18.052112579345703,11.010974884033203,23.214567184448242,5.465329647064209,65.3390884399414,54.643089294433594,57.21937561035156,80.8497314453125,11.056058883666992,13.520605087280273,67.61487579345703,134.02337646484375,8.57653522491455,63.26057815551758,73.50762176513672,16.76996421813965,82.15554809570312
2016-03-18,89.28572082519531,103.51458740234375,44.099796295166016,75.06623840332031,76.99520111083984,57.37592315673828,154.57496643066406,62.982398986816406,14.344809532165527,,18.315208435058594,11.02491569519043,23.276235580444336,5.534201622009277,65.62461853027344,54.21345520019531,57.21937561035156,81.64103698730469,11.269659042358398,13.45573616027832,66.95260620117188,132.6703338623047,8.82100772857666,63.66389846801758,74.61820220947266,16.81312370300293,83.37213897705078
2016-03-21,89.19660949707031,103.6217269897461,44.404937744140625,77.51652526855469,76.8720703125,57.108673095703125,154.97000122070312,61.88371658325195,14.210391998291016,,18.330245971679688,10.97263240814209,23.35993003845215,5.349471569061279,65.75443267822266,54.0906982421875,56.80817413330078,82.09200286865234,11.218581199645996,13.270393371582031,67.1612548828125,132.08526611328125,8.51241397857666,63.36811828613281,74.03072357177734,16.506208419799805,83.01431274414062
2016-03-22,90.31047058105469,103.80025482177734,44.65038299560547,78.42403411865234,76.79631042480469,57.235252380371094,155.00950622558594,62.34362030029297,14.03396987915039,,18.439241409301758,10.91337776184082,23.522916793823242,5.302483558654785,66.00537109375,54.32743835449219,57.863338470458984,81.76866912841797,11.325380325317383,13.094320297241211,67.64208984375,132.3046417236328,8.684745788574219,63.69975280761719,74.61015319824219,16.582937240600586,84.08778381347656
2016-03-23,91.91441345214844,103.9073715209961,44.670284271240234,78.8021469116211,77.16566467285156,57.01020050048828,156.11558532714844,62.70134353637695,13.630719184875488,,18.48809814453125,11.010974884033203,23.699119567871094,5.312782287597656,66.71491241455078,55.125335693359375,58.21247482299805,83.172607421875,11.548266410827637,13.265761375427246,68.51300048828125,131.8292694091797,8.636652946472168,64.04034423828125,74.37677764892578,16.520597457885742,83.87308502197266
2016-03-24,91.29064178466797,101.83635711669922,43.80792236328125,77.51652526855469,75.30944061279297,55.96931457519531,152.83682250976562,62.956844329833984,13.118254661560059,,18.232519149780273,10.791379928588867,23.456844329833984,5.226531505584717,65.74577331542969,54.16084671020508,57.25041198730469,82.36427307128906,11.376458168029785,12.987750053405762,67.20662689208984,129.19631958007812,8.696768760681152,63.49360275268555,73.15351867675781,16.199295043945312,82.19133758544922
2016-03-29,91.24610137939453,102.19344329833984,43.734954833984375,77.36526489257812,75.80191802978516,56.5811767578125,153.94293212890625,63.02498245239258,12.908228874206543,,18.16111183166504,10.934292793273926,23.87091636657715,5.244554042816162,66.65433502197266,55.0551872253418,57.754722595214844,82.9769058227539,11.515761375427246,13.071151733398438,67.1068344116211,129.81800842285156,8.65669059753418,63.484649658203125,73.65248107910156,16.11777114868164,80.90318298339844
2016-03-30,93.2064437866211,103.22893524169922,44.524349212646484,78.19715118408203,76.28490447998047,57.74867630004883,158.48574829101562,63.65522003173828,12.731805801391602,,18.788782119750977,11.115541458129883,24.16164779663086,5.5811896324157715,67.41581726074219,56.07229232788086,58.9262580871582,84.17664337158203,11.752577781677246,13.03408432006836,67.19755554199219,131.39044189453125,9.125595092773438,63.780433654785156,75.10912322998047,17.450929641723633,81.26099395751953
2016-03-31,91.7807388305664,102.0863037109375,43.98040008544922,78.12152099609375,75.13897705078125,56.75699996948242,158.01171875,63.86813735961914,12.559584617614746,,18.356552124023438,10.997031211853027,24.077953338623047,5.431215286254883,67.35523986816406,56.30026626586914,58.3831672668457,82.44937133789062,11.613274574279785,13.163824081420898,66.50806427001953,130.7322235107422,9.117579460144043,63.72665023803711,74.9642562866211,17.51327133178711,80.0444107055664
2016-04-01,91.29064178466797,100.1224365234375,43.197635650634766,76.45775604248047,74.632568359375,54.85808181762695,153.8638916015625,63.32307434082031,12.525980949401855,,18.022045135498047,10.766983985900879,24.05152130126953,5.363631725311279,66.48128509521484,55.125335693359375,58.15040588378906,81.63253021240234,11.66899585723877,13.020184516906738,66.26311492919922,128.57467651367188,9.093533515930176,62.803470611572266,73.08108520507812,18.376466751098633,77.07449340820312
