Date,MBG.DE,BMW.DE,LHA.DE,AF.PA,BAYN.DE,NVS,RO.SW,AAPL,AMZN,GOOG
2016-03-01,44.45891189575195,55.07609939575195,13.085054397583008,8.550000190734863,74.1662826538086,50.21955108642578,207.7382049560547,23.097925186157227,28.95199966430664,35.94049835205078
2016-03-02,45.62725067138672,56.56711959838867,13.010916709899902,8.539999961853027,74.74861145019531,50.6263313293457,210.15379333496094,23.148466110229492,29.010499954223633,35.942501068115234
2016-03-03,45.805946350097656,57.07350540161133,12.881178855895996,8.336000442504883,73.82598114013672,50.29539108276367,208.9904022216797,23.320791244506836,28.874500274658203,35.62099838256836
2016-03-04,46.25265884399414,58.11439895629883,13.427932739257812,8.597000122070312,74.48392486572266,49.7783088684082,208.7826690673828,23.667734146118164,28.756999969482422,35.544498443603516
2016-03-07,46.03273391723633,57.579891204833984,13.483535766601562,8.347999572753906,74.30242156982422,49.97134780883789,209.40591430664062,23.40580940246582,28.139999389648438,34.757999420166016
2016-03-08,44.70632553100586,56.278770446777344,13.316729545593262,8.196000099182129,73.81085968017578,49.785194396972656,209.40591430664062,23.212804794311523,28.01300048828125,34.69850158691406
2016-03-09,44.86439514160156,55.23786163330078,13.40939998626709,8.199000358581543,74.41585540771484,49.92998123168945,207.7439422607422,23.233482360839844,27.973499298095703,35.262001037597656
2016-03-10,42.99504089355469,53.043540954589844,13.13602352142334,8.109999656677246,72.2605209350586,50.5849609375,206.4975128173828,23.244970321655273,27.946500778198242,35.64099884033203
2016-03-11,44.73381042480469,55.36446762084961,13.882018089294434,8.52299976348877,74.0831069946289,51.32267379760742,205.66653442382812,23.49541473388672,28.480499267578125,36.340999603271484
2016-03-14,45.55165100097656,56.426456451416016,13.886651039123535,8.41100025177002,75.81494140625,50.840057373046875,208.57492065429688,23.555145263671875,28.668500900268555,36.52450180053711
2016-03-15,45.65474319458008,55.95524597167969,13.97005558013916,8.449999809265137,75.62586975097656,50.26091766357422,206.24818420410156,24.028457641601562,28.85099983215332,36.416500091552734
2016-03-16,46.493202209472656,58.11439895629883,14.16466236114502,8.614999771118164,75.44437408447266,50.529808044433594,205.2510223388672,24.34783363342285,28.713499069213867,36.804500579833984
2016-03-17,45.79219436645508,56.98206329345703,13.520604133605957,8.517999649047852,74.77886962890625,50.52290725708008,200.34828186035156,24.30876922607422,27.972000122070312,36.888999938964844
2016-03-18,46.23204040527344,57.37592315673828,13.455735206604004,8.623000144958496,75.06625366210938,50.1092414855957,198.2708282470703,24.336341857910156,27.604000091552734,36.880001068115234
2016-03-21,45.826560974121094,57.10865783691406,13.270394325256348,8.428000450134277,77.51652526855469,50.79869842529297,199.76657104492188,24.334049224853516,27.698999404907227,37.10449981689453
2016-03-22,46.012115478515625,57.23525619506836,13.094322204589844,8.093999862670898,78.42402648925781,51.28820037841797,197.9384307861328,24.520153045654297,28.02400016784668,37.037498474121094
2016-03-23,46.238914489746094,57.01020431518555,13.265759468078613,8.14799976348877,78.80215454101562,50.95726776123047,199.101806640625,24.38458824157715,28.48150062561035,36.90299987792969
2016-03-24,45.263004302978516,55.96931076049805,12.987751007080078,8.107999801635742,77.51652526855469,50.53670120239258,198.60321044921875,24.27890396118164,29.147499084472656,36.76499938964844
2016-03-29,45.599761962890625,56.58118438720703,13.071151733398438,8.173999786376953,77.36526489257812,49.888614654541016,199.43418884277344,24.74071502685547,29.69300079345703,37.23849868774414
2016-03-30,46.68563461303711,57.74867630004883,13.034085273742676,8.300000190734863,78.19715881347656,50.01961898803711,199.101806640625,25.172670364379883,29.934499740600586,37.5265007019043
2016-03-31,46.30076599121094,56.75700759887695,13.163823127746582,8.362000465393066,78.12152862548828,49.94377136230469,200.6806640625,25.04170799255371,29.68199920654297,37.247501373291016
2016-04-01,45.27674865722656,54.85808181762695,13.020184516906738,8.133000373840332,76.457763671875,49.226741790771484,198.5201416015625,25.271459579467773,29.924999237060547,37.49549865722656
2016-04-04,44.94686508178711,54.53456115722656,12.890445709228516,8.298999786376953,77.81902313232422,50.143714904785156,200.09898376464844,25.531097412109375,29.659500122070312,37.26449966430664
2016-04-05,43.36616516113281,52.48793029785156,12.765339851379395,8.168000221252441,75.62586975097656,50.054080963134766,199.43418884277344,25.23011016845703,29.30699920654297,36.88999938964844
2016-04-06,42.95380401611328,52.74815368652344,12.68657112121582,7.9039998054504395,76.5711898803711,51.78459930419922,203.33978271484375,25.49433708190918,30.104000091552734,37.28450012207031
2016-04-07,43.1495475769043,51.93933868408203,12.79314136505127,7.9079999923706055,75.73931121826172,51.65360641479492,203.33978271484375,24.93831443786621,29.571500778198242,37.013999938964844
2016-04-08,43.22203826904297,52.255836486816406,12.834843635559082,8.062000274658203,76.9493179321289,51.860450744628906,203.6721649169922,24.96588706970215,29.729999542236328,36.95750045776367
2016-04-11,43.860008239746094,52.60045623779297,13.0016508102417,8.098999977111816,77.17620849609375,51.78459930419922,203.33978271484375,25.048601150512695,29.796499252319336,36.80500030517578
2016-04-12,44.43996810913086,52.99430847167969,12.932147979736328,8.265999794006348,77.55433654785156,51.83976364135742,203.33978271484375,25.37486457824707,30.15850067138672,37.15449905395508
2016-04-13,46.03487777709961,54.85808181762695,12.96921443939209,8.232999801635742,79.70967102050781,52.01901626586914,205.5003204345703,25.74248504638672,30.740999221801758,37.58599853515625
2016-04-14,46.295867919921875,55.70205307006836,13.094322204589844,8.187000274658203,79.974365234375,52.460269927978516,206.9129638671875,25.75625991821289,31.037500381469727,37.65999984741211
2016-04-15,45.317169189453125,55.118316650390625,13.154556274414062,8.199999809265137,79.9365463256836,52.15690612792969,207.245361328125,25.239301681518555,31.29450035095215,37.95000076293945
2016-04-18,46.04212951660156,56.55305862426758,12.913613319396973,8.138999938964844,80.5793685913086,52.60505294799805,209.19815063476562,24.694766998291016,31.767499923706055,38.330501556396484
2016-04-19,47.5862922668457,58.423851013183594,13.038718223571777,8.324000358581543,82.92376708984375,53.06008529663086,212.52206420898438,24.56380844116211,31.395000457763672,37.69649887084961
2016-04-20,47.94152069091797,59.09199905395508,13.057252883911133,8.3149995803833,82.96157836914062,52.80498504638672,211.48333740234375,24.61435317993164,31.649499893188477,37.63349914550781
2016-04-21,48.32575225830078,59.183433532714844,12.858011245727539,7.9710001945495605,83.52877807617188,52.59126281738281,211.8988494873047,24.34783363342285,31.549999237060547,37.957000732421875
2016-04-22,45.853641510009766,58.21989059448242,12.91824722290039,8.029999732971191,83.41533660888672,52.72915267944336,209.82138061523438,24.281200408935547,31.024999618530273,35.938499450683594
2016-04-25,45.5346565246582,57.629119873046875,12.8394775390625,7.949999809265137,82.96157836914062,52.74293899536133,208.9904022216797,24.143339157104492,31.309999465942383,36.157501220703125
2016-04-26,45.62165069580078,58.09329605102539,12.913613319396973,7.9120001792907715,82.01626586914062,53.01182556152344,207.32846069335938,23.975608825683594,30.8439998626709,35.40700149536133
2016-04-27,45.50565719604492,58.627803802490234,13.08042049407959,7.951000213623047,79.89875030517578,53.073875427246094,206.7467803955078,22.475271224975586,30.328500747680664,35.29199981689453
2016-04-28,45.65789794921875,59.035736083984375,13.31209659576416,8.050000190734863,78.83997344970703,52.956668853759766,205.99888610839844,21.788286209106445,30.100000381469727,34.55099868774414
2016-04-29,43.99774932861328,56.61635208129883,12.886205673217773,7.831999778747559,76.19306945800781,52.37752914428711,204.00454711914062,21.537843704223633,32.97949981689453,34.6505012512207
2016-05-02,44.2877311706543,57.052406311035156,13.043006896972656,7.873000144958496,77.42610931396484,52.97735595703125,205.74961853027344,21.514869689941406,34.192501068115234,34.910499572753906
2016-05-03,43.185794830322266,54.87917709350586,12.377788543701172,7.699999809265137,76.2163314819336,52.47405242919922,203.00738525390625,21.868703842163086,33.566001892089844,34.61800003051758
2016-05-04,42.54058074951172,53.76795196533203,12.064187049865723,7.366000175476074,75.0530776977539,51.246829986572266,200.84683227539062,21.6412410736084,33.54499816894531,34.78499984741211
2016-05-05,42.82331085205078,53.12090301513672,11.916889190673828,7.183000087738037,76.13102722167969,51.102046966552734,,21.55339241027832,32.954498291015625,35.07149887084961
2016-05-06,43.06254959106445,53.23343276977539,11.850366592407227,7.203000068664551,75.8208236694336,50.36433029174805,198.0215301513672,21.43319320678711,33.6974983215332,35.555999755859375
2016-05-09,43.301788330078125,53.81718063354492,11.86937427520752,7.295000076293945,77.51141357421875,51.364036560058594,203.2566680908203,21.449373245239258,33.98749923706055,35.64500045776367
2016-05-10,43.57001495361328,54.8651123046875,12.04042911529541,7.460999965667725,77.66651916503906,51.92938995361328,205.41722106933594,21.595001220703125,35.153499603271484,36.159000396728516
2016-05-11,43.04804992675781,54.084434509277344,11.902633666992188,7.4629998207092285,77.5501937866211,51.80529022216797,206.08200073242188,21.3846492767334,35.6614990234375,35.76449966430664
2016-05-12,42.598575592041016,53.25453567504883,11.807602882385254,7.3379998207092285,73.78900909423828,51.62602996826172,205.00172424316406,20.88302993774414,35.89649963378906,35.66550064086914
2016-05-13,42.64932632446289,54.17245864868164,11.722075462341309,7.238999843597412,74.55675506591797,51.52260971069336,206.1650848388672,20.924638748168945,35.49599838256836,35.541500091552734
2016-05-17,41.86636734008789,52.54956817626953,11.684062957763672,7.297999858856201,74.25431060791016,52.198265075683594,206.08200073242188,21.611188888549805,34.76350021362305,35.311500549316406
2016-05-18,41.757625579833984,52.1309928894043,11.84561538696289,7.443999767303467,74.77389526367188,52.25342559814453,206.08200073242188,21.8585262298584,34.872501373291016,35.33150100708008
2016-05-19,41.61262893676758,51.88865661621094,11.698317527770996,7.364999771118164,68.63967895507812,51.495033264160156,204.17076110839844,21.77530860900879,34.92599868774414,35.01599884033203
2016-05-20,41.92436599731445,52.65237045288086,11.736330032348633,7.21999979019165,69.43843841552734,52.25342559814453,208.15943908691406,22.011093139648438,35.13999938964844,35.48699951171875
2016-05-23,41.264652252197266,52.00615310668945,11.831360816955566,7.353000164031982,65.46786499023438,53.86674880981445,208.36717224121094,22.29079818725586,34.837501525878906,35.21200180053711
2016-05-24,42.17084884643555,52.97548294067383,11.874125480651855,7.3480000495910645,67.58499145507812,54.06667709350586,211.48333740234375,22.63060760498047,35.209999084472656,36.00450134277344
2016-05-25,43.577274322509766,54.23855972290039,12.068938255310059,7.456999778747559,67.58499145507812,55.087066650390625,212.9375457763672,23.0281982421875,35.41749954223633,36.26350021362305
2016-05-26,44.142738342285156,55.406150817871094,12.0831937789917,7.482999801635742,66.42174530029297,55.25254440307617,213.76852416992188,23.2108211517334,35.74549865722656,36.20600128173828
2016-05-27,43.99049377441406,55.19320297241211,12.030925750732422,7.4120001792907715,66.173583984375,55.23186111450195,219.1698760986328,23.196945190429688,35.61199951171875,36.632999420166016
2016-05-30,44.6574592590332,55.63380813598633,12.02142333984375,7.368000030517578,67.03438568115234,,217.92340087890625,,,
2016-05-31,44.505218505859375,55.72926330566406,11.969157218933105,7.239999771118164,66.4062271118164,54.81818389892578,217.92340087890625,23.083681106567383,36.13949966430664,36.7859992980957
2016-06-01,43.751258850097656,54.28995895385742,11.741081237792969,7.205999851226807,66.88705444335938,54.90092086791992,215.43048095703125,22.760053634643555,35.97200012207031,36.70750045776367
2016-06-02,43.93975067138672,54.37807846069336,11.840864181518555,7.261000156402588,68.35273742675781,55.64552307128906,216.67694091796875,22.5889949798584,36.4119987487793,36.52000045776367
2016-06-03,42.97555923461914,53.070945739746094,11.817107200622559,7.230999946594238,69.28335571289062,55.81099319458008,216.0537109375,22.635223388671875,36.277000427246094,36.117000579833984
2016-06-06,43.03355407714844,53.04891586303711,11.522510528564453,6.839000225067139,69.15926361083984,56.059200286865234,216.4691925048828,22.799346923828125,36.33649826049805,35.82749938964844
2016-06-07,43.58451843261719,54.21652603149414,11.726826667785645,7.01800012588501,71.32291412353516,56.266029357910156,216.261474609375,22.891815185546875,36.1870002746582,35.83250045776367
2016-06-08,43.21479034423828,53.60702133178711,11.570025444030762,6.85099983215332,71.06700134277344,56.114349365234375,213.9762725830078,22.87101173400879,36.332000732421875,36.41400146484375
2016-06-09,42.61307144165039,52.75518035888672,11.403721809387207,6.863999843597412,69.97354125976562,55.50763702392578,213.56077575683594,23.035133361816406,36.38249969482422,36.42900085449219
2016-06-10,41.692378997802734,51.918025970458984,10.767013549804688,6.552999973297119,68.24417114257812,54.42518997192383,208.9904022216797,22.8455867767334,35.89550018310547,35.97050094604492
2016-06-13,40.86592102050781,50.9193229675293,10.729001998901367,6.413000106811523,68.29070281982422,53.315181732177734,205.08482360839844,22.501155853271484,35.762001037597656,35.917999267578125
2016-06-14,39.90897750854492,49.641563415527344,10.448659896850586,6.26200008392334,67.5927505493164,52.867042541503906,201.0961456298828,22.52889060974121,35.96500015258789,35.91350173950195
2016-06-15,40.24245834350586,50.346534729003906,10.46291446685791,6.291999816894531,68.32171630859375,52.66020584106445,201.0961456298828,22.454923629760742,35.7130012512207,35.94599914550781
2016-06-16,40.097469329833984,50.15561294555664,10.453411102294922,6.13100004196167,68.06581115722656,53.01182556152344,201.1792449951172,22.549701690673828,35.8754997253418,35.518001556396484
2016-06-17,40.50344467163086,50.647621154785156,10.690988540649414,6.216000080108643,68.30621337890625,53.715065002441406,202.59190368652344,22.03652000427246,35.31949996948242,34.58599853515625
2016-06-20,42.30134201049805,53.04891586303711,11.071111679077148,6.396999835968018,70.12088775634766,54.23904037475586,207.32846069335938,21.983352661132812,35.70050048828125,34.68550109863281
2016-06-21,42.52608108520508,53.342655181884766,11.142387390136719,6.300000190734863,71.1445541381836,54.78370666503906,206.99606323242188,22.17059326171875,35.79100036621094,34.797000885009766
2016-06-22,42.772560119628906,53.21781921386719,11.128131866455078,6.369999885559082,71.22208404541016,54.95607376098633,207.7439422607422,22.08738136291504,35.529998779296875,34.87300109863281
2016-06-23,43.49027633666992,54.52494430541992,11.460740089416504,6.565999984741211,72.2535171508789,55.61793899536133,207.32846069335938,22.214513778686523,36.104000091552734,35.09349822998047
2016-06-24,39.916229248046875,50.419979095458984,10.410646438598633,5.916999816894531,67.96499633789062,53.15660858154297,204.58624267578125,21.590381622314453,34.948001861572266,33.76100158691406
2016-06-27,38.69104766845703,48.22428512573242,9.550617218017578,5.517000198364258,67.45316314697266,53.253135681152344,203.42288208007812,21.276004791259766,34.56800079345703,33.41299819946289
2016-06-28,38.91578674316406,48.34178161621094,9.883224487304688,5.635000228881836,69.12824249267578,54.87334442138672,208.7826690673828,21.634300231933594,35.397499084472656,34.00199890136719
2016-06-29,38.9520378112793,48.37849807739258,9.916486740112305,5.704999923706055,69.10498046875,55.969566345214844,213.1453094482422,21.821542739868164,35.779998779296875,34.205501556396484
2016-06-30,38.7997932434082,48.31241226196289,10.006765365600586,5.7210001945495605,69.7951889038086,56.886539459228516,214.5994873046875,22.098936080932617,35.78099822998047,34.60499954223633
2016-07-01,39.684242248535156,49.781097412109375,10.363131523132324,5.945000171661377,70.33027648925781,57.024417877197266,216.0537109375,22.165973663330078,36.284000396728516,34.96049880981445
2016-07-04,39.3217658996582,49.0467529296875,10.491423606872559,5.809999942779541,70.22171020507812,,215.43048095703125,,,
2016-07-05,37.89359664916992,47.8864860534668,10.320368766784668,5.9629998207092285,69.87272644042969,56.34187316894531,212.10658264160156,21.957929611206055,36.404998779296875,34.747501373291016
2016-07-06,37.67610549926758,47.80570983886719,9.878474235534668,5.664999961853027,68.45355987548828,56.548702239990234,210.65237426757812,22.082754135131836,36.88050079345703,34.88850021362305
2016-07-07,37.90084457397461,48.172882080078125,9.983007431030273,5.669000148773193,68.72499084472656,56.39702606201172,211.6910858154297,22.177526473999023,36.82849884033203,34.768001556396484
2016-07-08,39.25651931762695,50.258419036865234,10.306113243103027,5.7220001220703125,70.50863647460938,56.624549865722656,213.76852416992188,22.348588943481445,37.29050064086914,35.28150177001953
2016-07-11,40.032222747802734,51.43336486816406,10.56269645690918,5.849999904632568,71.92005157470703,56.74863815307617,214.39173889160156,22.41793441772461,37.68899917602539,35.75450134277344
2016-07-12,41.79387283325195,53.83466720581055,10.828783988952637,5.98199987411499,72.22249603271484,56.314292907714844,215.2227325439453,22.519643783569336,37.410499572753906,36.03200149536133
2016-07-13,41.511138916015625,53.59233856201172,10.686237335205078,5.889999866485596,72.06739044189453,56.555599212646484,214.5994873046875,22.392505645751953,37.131500244140625,35.8489990234375
2016-07-14,42.40283966064453,54.8847770690918,10.92381477355957,6.00600004196167,72.462890625,56.548702239990234,211.8988494873047,22.836334228515625,37.060001373291016,36.04750061035156
2016-07-15,42.33034133911133,54.826026916503906,10.833535194396973,5.909999847412109,72.81187438964844,56.266029357910156,211.6910858154297,22.834028244018555,36.77199935913086,35.99250030517578
2016-07-18,42.272342681884766,55.00961685180664,10.847789764404297,5.888000011444092,72.04414367675781,56.56249237060547,212.31431579589844,23.076736450195312,36.80350112915039,36.68899917602539
2016-07-19,41.801124572753906,54.03293228149414,10.553193092346191,5.644999980926514,71.17556762695312,56.210880279541016,208.7826690673828,23.08599281311035,36.997501373291016,36.847999572753906
2016-07-20,42.54058074951172,55.362091064453125,10.543691635131836,5.568999767303467,71.19107055664062,57.238155364990234,211.06785583496094,23.10679817199707,37.2859992980957,37.05950164794922
2016-07-21,43.09880065917969,55.79536437988281,9.916486740112305,5.340000152587891,71.37720489501953,57.04511260986328,209.19815063476562,22.98427963256836,37.221500396728516,36.93149948120117
2016-07-22,43.142295837402344,55.442874908447266,9.797698020935059,5.38700008392334,71.40045928955078,57.57598876953125,209.6136474609375,22.80628776550293,37.24300003051758,37.137001037597656
2016-07-25,43.461280822753906,55.91284942626953,9.769187927246094,5.26200008392334,71.82698822021484,57.5415153503418,207.7439422607422,22.501155853271484,36.980499267578125,36.98849868774414
2016-07-26,44.04848861694336,56.382835388183594,9.764436721801758,5.215000152587891,72.56370544433594,57.238155364990234,208.7826690673828,22.346281051635742,36.77949905395508,36.92100143432617
2016-07-27,44.889442443847656,57.54309844970703,9.96875286102295,5.178999900817871,73.37799072265625,57.148521423339844,207.7439422607422,23.797962188720703,36.833499908447266,37.0885009765625
2016-07-28,43.72226333618164,55.78801727294922,9.96875286102295,5.1020002365112305,73.13758087158203,56.59007263183594,205.9158172607422,24.119272232055664,37.63050079345703,37.295501708984375
2016-07-29,44.09199142456055,56.58110809326172,10.10179615020752,5.190000057220459,74.61878967285156,57.403629302978516,207.41156005859375,24.089231491088867,37.94049835205078,38.43949890136719
2016-08-01,44.01224899291992,56.63985824584961,10.196826934814453,5.21999979019165,74.7196044921875,57.27263259887695,,24.514562606811523,38.387001037597656,38.64400100708008
2016-08-02,42.70731735229492,55.37678909301758,9.873723030090332,5.126999855041504,73.05227661132812,57.1967887878418,206.08200073242188,24.151641845703125,38.02899932861328,38.55350112915039
2016-08-03,43.026302337646484,55.67051696777344,9.77393913269043,4.9039998054504395,73.18411254882812,56.81070327758789,204.8355255126953,24.4544620513916,37.731998443603516,38.659000396728516
2016-08-04,43.0190544128418,55.69255828857422,9.797698020935059,5.008999824523926,72.8583984375,57.15542221069336,205.66653442382812,24.605527877807617,38.03850173950195,38.580501556396484
2016-08-05,44.244232177734375,57.2199821472168,9.959250450134277,5.083000183105469,74.34737396240234,57.307098388671875,209.40591430664062,24.97970962524414,38.29899978637695,39.111000061035156
2016-08-08,44.345726013183594,57.007022857666016,10.03527545928955,5.076000213623047,74.44818878173828,56.727962493896484,207.5777587890625,25.186559677124023,38.327999114990234,39.0880012512207
2016-08-09,45.578155517578125,58.96038055419922,10.486672401428223,5.15500020980835,76.6351089477539,56.97616195678711,207.49465942382812,25.288822174072266,38.41550064086914,39.2130012512207
2016-08-10,45.44041442871094,58.886940002441406,10.315616607666016,5.105000019073486,75.54940032958984,56.727962493896484,207.245361328125,25.10056495666504,38.428001403808594,39.23400115966797
2016-08-11,45.73040008544922,59.019126892089844,10.272852897644043,5.111000061035156,76.25511169433594,57.08647155761719,207.7439422607422,25.08430290222168,38.5620002746582,39.24250030517578
2016-08-12,45.592655181884766,58.47571563720703,10.48192024230957,5.248000144958496,76.07675170898438,56.59007263183594,206.7467803955078,25.14240837097168,38.62799835205078,39.1609992980957
2016-08-15,45.889888763427734,59.114593505859375,10.239591598510742,5.132999897003174,76.4955062866211,56.76933288574219,208.15943908691406,25.444538116455078,38.42449951171875,39.12200164794922
2016-08-16,45.32441711425781,58.37290573120117,9.944995880126953,5.043000221252441,75.93714904785156,56.3763427734375,205.5003204345703,25.421293258666992,38.20199966430664,38.856998443603516
2016-08-17,44.78070068359375,57.6826286315918,9.792945861816406,4.965000152587891,74.17676544189453,56.383235931396484,204.66934204101562,25.384111404418945,38.23149871826172,38.99549865722656
2016-08-18,44.95469284057617,57.895572662353516,9.983007431030273,4.984000205993652,75.0685806274414,56.49354934692383,204.08767700195312,25.3515682220459,38.222999572753906,38.875
